uniqser,Date,RansomWare,Malware,DoS,Hacking,Impersonation,Phishing,UnauthorisedAccess,UnauthorisedAccessExternal,Other,UnauthorisedAccessTudents,MiTM,AccountTakeOver
3409,2018-01-01 00:00:00,,,Denial of service attacks,,People impersonating your organisation in emails or online,,,,,,,
3410,2018-01-01 00:00:00,,,,,,,,,,,,
3411,2018-01-01 00:00:00,,,,,,,,,,,,
3412,2018-01-01 00:00:00,,,,,,,,,,,,
3413,2018-01-01 00:00:00,,,,,People impersonating your organisation in emails or online,Phishing attacks,,,,,,
3414,2018-01-01 00:00:00,,Computers becoming infected with other malware (e.g. viruses or spyware),Denial of service attacks,Hacking or attempted hacking of online bank accounts,People impersonating your organisation in emails or online,Phishing attacks,,,,,,
3415,2018-01-01 00:00:00,,,,,,Phishing attacks,,,,,,
3416,2018-01-01 00:00:00,,,,,,,,,,,,
3417,2018-01-01 00:00:00,,,,,,,,,,,,
3418,2018-01-01 00:00:00,,,,,People impersonating your organisation in emails or online,,,,,,,
3419,2018-01-01 00:00:00,,,,,,,,,,,,
3420,2018-01-01 00:00:00,,,,,,,,,,,,
3421,2018-01-01 00:00:00,,,,,,Phishing attacks,,,,,,
3422,2018-01-01 00:00:00,,,,,,Phishing attacks,,,,,,
3423,2018-01-01 00:00:00,,,,,,,,,,,,
3424,2018-01-01 00:00:00,,Computers becoming infected with other malware (e.g. viruses or spyware),,,,,,Unauthorised accessing of files or network by people outside your organisation,,,,
3425,2018-01-01 00:00:00,,,,,,,,,,,,
3426,2018-01-01 00:00:00,,,,,,,,,,,,
3427,2018-01-01 00:00:00,,,,,,,,,,,,
3428,2018-01-01 00:00:00,,Computers becoming infected with other malware (e.g. viruses or spyware),,,,,,,,,,
3429,2018-01-01 00:00:00,,,,,,,,,,,,
3430,2018-01-01 00:00:00,,,,,,,,,,,,
3431,2018-01-01 00:00:00,,,,,,,,,,,,
3432,2018-01-01 00:00:00,Computers becoming infected with ransomware,Computers becoming infected with other malware (e.g. viruses or spyware),,,People impersonating your organisation in emails or online,Phishing attacks,"Unauthorised accessing of files or networks by staff, even if accidental",Unauthorised accessing of files or network by people outside your organisation,,,,
3433,2018-01-01 00:00:00,,,,,,,,,,,,
3434,2018-01-01 00:00:00,,,Denial of service attacks,Hacking or attempted hacking of online bank accounts,People impersonating your organisation in emails or online,Phishing attacks,,,,,,
3435,2018-01-01 00:00:00,,,,,,Phishing attacks,,,,,,
3436,2018-01-01 00:00:00,,,,,People impersonating your organisation in emails or online,Phishing attacks,,,Any other types of cyber security breaches or attacks,,,
3437,2018-01-01 00:00:00,,,,,,,,,,,,
3438,2018-01-01 00:00:00,,,,,,,,,,,,
3439,2018-01-01 00:00:00,,,,,,,,,,,,
3440,2018-01-01 00:00:00,,,,,,,,,,,,
3441,2018-01-01 00:00:00,,,,,,,,,,,,
3442,2018-01-01 00:00:00,,Computers becoming infected with other malware (e.g. viruses or spyware),,,,,,,,,,
3443,2018-01-01 00:00:00,,,,,,,,,,,,
3444,2018-01-01 00:00:00,,,,,People impersonating your organisation in emails or online,Phishing attacks,,,,,,
3445,2018-01-01 00:00:00,,,,,,,,,,,,
3446,2018-01-01 00:00:00,,,,,,,,,,,,
3447,2018-01-01 00:00:00,,Computers becoming infected with other malware (e.g. viruses or spyware),Denial of service attacks,,People impersonating your organisation in emails or online,Phishing attacks,,Unauthorised accessing of files or network by people outside your organisation,Any other types of cyber security breaches or attacks,,,
3448,2018-01-01 00:00:00,,,Denial of service attacks,Hacking or attempted hacking of online bank accounts,People impersonating your organisation in emails or online,,,,,,,
3449,2018-01-01 00:00:00,,Computers becoming infected with other malware (e.g. viruses or spyware),,,,,,,,,,
3450,2018-01-01 00:00:00,,Computers becoming infected with other malware (e.g. viruses or spyware),,,People impersonating your organisation in emails or online,Phishing attacks,,,,,,
3451,2018-01-01 00:00:00,,Computers becoming infected with other malware (e.g. viruses or spyware),,,People impersonating your organisation in emails or online,Phishing attacks,"Unauthorised accessing of files or networks by staff, even if accidental",,,,,
3452,2018-01-01 00:00:00,,,,,,,,,,,,
3453,2018-01-01 00:00:00,,,,,,,,,,,,
3454,2018-01-01 00:00:00,,,,,People impersonating your organisation in emails or online,Phishing attacks,,,,,,
3455,2018-01-01 00:00:00,,,,,,,,,,,,
3456,2018-01-01 00:00:00,,Computers becoming infected with other malware (e.g. viruses or spyware),,,,Phishing attacks,,,,,,
3457,2018-01-01 00:00:00,,,,,,,,,,,,
3458,2018-01-01 00:00:00,,,,,,,,,,,,
3459,2018-01-01 00:00:00,,,,,,,,,,,,
3460,2018-01-01 00:00:00,,,,,,,,,,,,
3461,2018-01-01 00:00:00,,,,,,,,,Any other types of cyber security breaches or attacks,,,
3462,2018-01-01 00:00:00,,Computers becoming infected with other malware (e.g. viruses or spyware),,,,Phishing attacks,"Unauthorised accessing of files or networks by staff, even if accidental",,,,,
3463,2018-01-01 00:00:00,,,,Hacking or attempted hacking of online bank accounts,,Phishing attacks,,,Any other types of cyber security breaches or attacks,,,
3464,2018-01-01 00:00:00,,,,,,Phishing attacks,,,Any other types of cyber security breaches or attacks,,,
3465,2018-01-01 00:00:00,,,,,,Phishing attacks,,,,,,
3466,2018-01-01 00:00:00,,Computers becoming infected with other malware (e.g. viruses or spyware),Denial of service attacks,,People impersonating your organisation in emails or online,Phishing attacks,,,Any other types of cyber security breaches or attacks,,,
3467,2018-01-01 00:00:00,,,,,People impersonating your organisation in emails or online,Phishing attacks,,,,,,
3468,2018-01-01 00:00:00,,,,,People impersonating your organisation in emails or online,Phishing attacks,,,,,,
3469,2018-01-01 00:00:00,,,,,People impersonating your organisation in emails or online,Phishing attacks,,,,,,
3470,2018-01-01 00:00:00,,,,,,,,,,,,
3471,2018-01-01 00:00:00,,,,,,,,,Any other types of cyber security breaches or attacks,,,
3472,2018-01-01 00:00:00,,Computers becoming infected with other malware (e.g. viruses or spyware),,,People impersonating your organisation in emails or online,Phishing attacks,,,,,,
3473,2018-01-01 00:00:00,,,Denial of service attacks,,,Phishing attacks,,,,,,
3474,2018-01-01 00:00:00,,,,,,,,,,,,
3475,2018-01-01 00:00:00,,,,,,Phishing attacks,,,,,,
3476,2018-01-01 00:00:00,,,,,,,,,,,,
3477,2018-01-01 00:00:00,Computers becoming infected with ransomware,Computers becoming infected with other malware (e.g. viruses or spyware),,,People impersonating your organisation in emails or online,Phishing attacks,,,,,,
3478,2018-01-01 00:00:00,,,,,,,,,,,,
3479,2018-01-01 00:00:00,,,,,,Phishing attacks,,,,,,
3480,2018-01-01 00:00:00,,,,,,Phishing attacks,,,,,,
3481,2018-01-01 00:00:00,,,,,,Phishing attacks,,,,,,
3482,2018-01-01 00:00:00,,,Denial of service attacks,,,Phishing attacks,,,,,,
3483,2018-01-01 00:00:00,,,,,,,,,,,,
3484,2018-01-01 00:00:00,,,,,,,,,,,,
3485,2018-01-01 00:00:00,,,Denial of service attacks,,,Phishing attacks,,,,,,
3486,2018-01-01 00:00:00,,,,,,,,,,,,
3487,2018-01-01 00:00:00,,,,,,,,,,,,
3488,2018-01-01 00:00:00,,,,,,,,,,,,
3489,2018-01-01 00:00:00,,,,,,,,,,,,
3490,2018-01-01 00:00:00,,,,,,Phishing attacks,,,,,,
3491,2018-01-01 00:00:00,Computers becoming infected with ransomware,,,,People impersonating your organisation in emails or online,Phishing attacks,,,,,,
3492,2018-01-01 00:00:00,Computers becoming infected with ransomware,Computers becoming infected with other malware (e.g. viruses or spyware),,,,Phishing attacks,"Unauthorised accessing of files or networks by staff, even if accidental",,,,,
3493,2018-01-01 00:00:00,,,,,,,,,,,,
3494,2018-01-01 00:00:00,,,,,,,,,,,,
3495,2018-01-01 00:00:00,,,,,,,,,,,,
3496,2018-01-01 00:00:00,,,,,,Phishing attacks,,,,,,
3497,2018-01-01 00:00:00,,Computers becoming infected with other malware (e.g. viruses or spyware),,,,,,Unauthorised accessing of files or network by people outside your organisation,,,,
3498,2018-01-01 00:00:00,,,,,,,,,,,,
3499,2018-01-01 00:00:00,,,,,,,,,,,,
3500,2018-01-01 00:00:00,,,,,,,,,,,,
3501,2018-01-01 00:00:00,,,,,,,,,,,,
3502,2018-01-01 00:00:00,,,,,,,,,,,,
3503,2018-01-01 00:00:00,,,,,,,,,,,,
3504,2018-01-01 00:00:00,,,,,,Phishing attacks,,,,,,
3505,2018-01-01 00:00:00,,,,,,,,,,,,
3506,2018-01-01 00:00:00,,,,,,,,,,,,
3507,2018-01-01 00:00:00,,,,,,Phishing attacks,,,,,,
3508,2018-01-01 00:00:00,,,,,People impersonating your organisation in emails or online,Phishing attacks,"Unauthorised accessing of files or networks by staff, even if accidental",Unauthorised accessing of files or network by people outside your organisation,Any other types of cyber security breaches or attacks,,,
3509,2018-01-01 00:00:00,,,,,,,,,,,,
3510,2018-01-01 00:00:00,,,,,,,,,,,,
3511,2018-01-01 00:00:00,,,,,,Phishing attacks,,,,,,
3512,2018-01-01 00:00:00,,,,,,,,,,,,
3513,2018-01-01 00:00:00,,,,,,,,,,,,
3514,2018-01-01 00:00:00,,Computers becoming infected with other malware (e.g. viruses or spyware),,,People impersonating your organisation in emails or online,Phishing attacks,,,,,,
3515,2018-01-01 00:00:00,,,,,,,,,,,,
3516,2018-01-01 00:00:00,,,,,,,,,,,,
3517,2018-01-01 00:00:00,,,,,,,,,,,,
3518,2018-01-01 00:00:00,,,,,,,,,,,,
3519,2018-01-01 00:00:00,,,,,,,,,,,,
3520,2018-01-01 00:00:00,,,,,,,,,,,,
3521,2018-01-01 00:00:00,,,,,People impersonating your organisation in emails or online,Phishing attacks,,,,,,
3522,2018-01-01 00:00:00,,,,,,,,,,,,
3523,2018-01-01 00:00:00,,,,,,,,,,,,
3524,2018-01-01 00:00:00,,,,,,,,,,,,
3525,2018-01-01 00:00:00,,,,,,,,,,,,
3526,2018-01-01 00:00:00,,,,,,,,,,,,
3527,2018-01-01 00:00:00,,,,,,,,,,,,
3528,2018-01-01 00:00:00,,,,,,Phishing attacks,,,,,,
3529,2018-01-01 00:00:00,,,,,,,,,,,,
3530,2018-01-01 00:00:00,,,,,,Phishing attacks,,Unauthorised accessing of files or network by people outside your organisation,,,,
3531,2018-01-01 00:00:00,,,,,,,,,,,,
3532,2018-01-01 00:00:00,,Computers becoming infected with other malware (e.g. viruses or spyware),,,,,,,,,,
3533,2018-01-01 00:00:00,,,,,,,,,,,,
3534,2018-01-01 00:00:00,,,,,,,,,,,,
3535,2018-01-01 00:00:00,,,,,,,,,,,,
3536,2018-01-01 00:00:00,,,,,,,,,,,,
3537,2018-01-01 00:00:00,,Computers becoming infected with other malware (e.g. viruses or spyware),,,,,,,,,,
3538,2018-01-01 00:00:00,,,,,,,,,,,,
3539,2018-01-01 00:00:00,,,,,,Phishing attacks,,,,,,
3540,2018-01-01 00:00:00,,,,,,Phishing attacks,,,,,,
3541,2018-01-01 00:00:00,,,,,,,,,,,,
3542,2018-01-01 00:00:00,,,,,,,,,,,,
3543,2018-01-01 00:00:00,,,,,,Phishing attacks,"Unauthorised accessing of files or networks by staff, even if accidental",,,,,
3544,2018-01-01 00:00:00,,,,Hacking or attempted hacking of online bank accounts,,Phishing attacks,,,,,,
3545,2018-01-01 00:00:00,,,Denial of service attacks,,,,,,,,,
3546,2018-01-01 00:00:00,,,,,,,,,,,,
3547,2018-01-01 00:00:00,,,,,,Phishing attacks,,,,,,
3548,2018-01-01 00:00:00,,,,,,,,,,,,
3549,2018-01-01 00:00:00,,Computers becoming infected with other malware (e.g. viruses or spyware),,,People impersonating your organisation in emails or online,Phishing attacks,,,Any other types of cyber security breaches or attacks,,,
3550,2018-01-01 00:00:00,,,,,,,,,,,,
3551,2018-01-01 00:00:00,,,,,,,,,,,,
3552,2018-01-01 00:00:00,,,,,,,,,,,,
3553,2018-01-01 00:00:00,,,,,,Phishing attacks,,,,,,
3554,2018-01-01 00:00:00,,,,,,Phishing attacks,,,,,,
3555,2018-01-01 00:00:00,Computers becoming infected with ransomware,,,,People impersonating your organisation in emails or online,Phishing attacks,,,,,,
3556,2018-01-01 00:00:00,,,,,,,,,,,,
3557,2018-01-01 00:00:00,,,,,,,,,,,,
3558,2018-01-01 00:00:00,,Computers becoming infected with other malware (e.g. viruses or spyware),,,People impersonating your organisation in emails or online,,"Unauthorised accessing of files or networks by staff, even if accidental",,,,,
3559,2018-01-01 00:00:00,,,,,,,,,,,,
3560,2018-01-01 00:00:00,,,,,,Phishing attacks,,,,,,
3561,2018-01-01 00:00:00,,,,,,,,,,,,
3562,2018-01-01 00:00:00,,,,,,,,,,,,
3563,2018-01-01 00:00:00,,,,,,Phishing attacks,,,,,,
3564,2018-01-01 00:00:00,,,,,,,,,,,,
3565,2018-01-01 00:00:00,,,,,,,,,,,,
3566,2018-01-01 00:00:00,,,,,,,,,,,,
3567,2018-01-01 00:00:00,,,,,,,,,,,,
3568,2018-01-01 00:00:00,,,,,,,,,,,,
3569,2018-01-01 00:00:00,,,,,,Phishing attacks,,,,,,
3570,2018-01-01 00:00:00,Computers becoming infected with ransomware,Computers becoming infected with other malware (e.g. viruses or spyware),,Hacking or attempted hacking of online bank accounts,People impersonating your organisation in emails or online,Phishing attacks,,Unauthorised accessing of files or network by people outside your organisation,,,,
3571,2018-01-01 00:00:00,,,,,,,,,,,,
3572,2018-01-01 00:00:00,,,Denial of service attacks,,People impersonating your organisation in emails or online,Phishing attacks,,,,,,
3573,2018-01-01 00:00:00,,,,,People impersonating your organisation in emails or online,Phishing attacks,,,,,,
3574,2018-01-01 00:00:00,,,Denial of service attacks,,People impersonating your organisation in emails or online,,"Unauthorised accessing of files or networks by staff, even if accidental",,,,,
3575,2018-01-01 00:00:00,,,,,People impersonating your organisation in emails or online,,,,,,,
3576,2018-01-01 00:00:00,,,,,,,,,,,,
3577,2018-01-01 00:00:00,,,,,,,,,,,,
3578,2018-01-01 00:00:00,,,,,,,,,,,,
3579,2018-01-01 00:00:00,,,,,,,,,,,,
3580,2018-01-01 00:00:00,,,,,People impersonating your organisation in emails or online,Phishing attacks,"Unauthorised accessing of files or networks by staff, even if accidental",,,,,
3581,2018-01-01 00:00:00,,,,,,,,,,,,
3582,2018-01-01 00:00:00,,,Denial of service attacks,,People impersonating your organisation in emails or online,Phishing attacks,,,,,,
3583,2018-01-01 00:00:00,,,,,,,,,,,,
3584,2018-01-01 00:00:00,,,,,,,,,,,,
3585,2018-01-01 00:00:00,,,,,,,,,,,,
3586,2018-01-01 00:00:00,,Computers becoming infected with other malware (e.g. viruses or spyware),,,,Phishing attacks,"Unauthorised accessing of files or networks by staff, even if accidental",,,,,
3587,2018-01-01 00:00:00,,,Denial of service attacks,,,,"Unauthorised accessing of files or networks by staff, even if accidental",,,,,
3588,2018-01-01 00:00:00,,,,,,,,,,,,
3589,2018-01-01 00:00:00,,,,,People impersonating your organisation in emails or online,Phishing attacks,,,,,,
3590,2018-01-01 00:00:00,,,,,,,,,,,,
3591,2018-01-01 00:00:00,,,,,People impersonating your organisation in emails or online,Phishing attacks,,Unauthorised accessing of files or network by people outside your organisation,,,,
3592,2018-01-01 00:00:00,,,,,,,,,,,,
3593,2018-01-01 00:00:00,,,,,,,,,,,,
3594,2018-01-01 00:00:00,,,,,,,,,,,,
3595,2018-01-01 00:00:00,,,,,,,,,,,,
3596,2018-01-01 00:00:00,,,,,,,,,,,,
3597,2018-01-01 00:00:00,Computers becoming infected with ransomware,,,,People impersonating your organisation in emails or online,,,,,,,
3598,2018-01-01 00:00:00,,,,,,Phishing attacks,,,,,,
3599,2018-01-01 00:00:00,,,,,,,,,,,,
3600,2018-01-01 00:00:00,,,,,,,,,,,,
3601,2018-01-01 00:00:00,,,,,,,,,,,,
3602,2018-01-01 00:00:00,,Computers becoming infected with other malware (e.g. viruses or spyware),,,People impersonating your organisation in emails or online,Phishing attacks,"Unauthorised accessing of files or networks by staff, even if accidental",,,,,
3603,2018-01-01 00:00:00,,,,,,,,,,,,
3604,2018-01-01 00:00:00,,,,,,,,,,,,
3605,2018-01-01 00:00:00,,,,,People impersonating your organisation in emails or online,Phishing attacks,"Unauthorised accessing of files or networks by staff, even if accidental",,,,,
3606,2018-01-01 00:00:00,,,,,People impersonating your organisation in emails or online,Phishing attacks,,,Any other types of cyber security breaches or attacks,,,
3607,2018-01-01 00:00:00,,,,,,,,,,,,
3608,2018-01-01 00:00:00,,,,,,Phishing attacks,,,,,,
3609,2018-01-01 00:00:00,,,Denial of service attacks,,People impersonating your organisation in emails or online,Phishing attacks,,,,,,
3610,2018-01-01 00:00:00,,,,,,,,,,,,
3611,2018-01-01 00:00:00,,,,,,,,,,,,
3612,2018-01-01 00:00:00,,,,,,,,,,,,
3613,2018-01-01 00:00:00,,,,,,,,,,,,
3614,2018-01-01 00:00:00,,Computers becoming infected with other malware (e.g. viruses or spyware),,,People impersonating your organisation in emails or online,Phishing attacks,,,,,,
3615,2018-01-01 00:00:00,,,,,,,,,,,,
3616,2018-01-01 00:00:00,,,,,,,,,,,,
3617,2018-01-01 00:00:00,,,,,,,,,,,,
3618,2018-01-01 00:00:00,,,,,,,,,,,,
3619,2018-01-01 00:00:00,,,,,,Phishing attacks,,,,,,
3620,2018-01-01 00:00:00,,,,,,Phishing attacks,,,,,,
3621,2018-01-01 00:00:00,,,,,,,,,,,,
3622,2018-01-01 00:00:00,,,,,,Phishing attacks,,,,,,
3623,2018-01-01 00:00:00,,,,,,,,,,,,
3624,2018-01-01 00:00:00,,,,,,,,,,,,
3625,2018-01-01 00:00:00,Computers becoming infected with ransomware,Computers becoming infected with other malware (e.g. viruses or spyware),Denial of service attacks,,,,,Unauthorised accessing of files or network by people outside your organisation,,,,
3626,2018-01-01 00:00:00,,,,,,,,,,,,
3627,2018-01-01 00:00:00,,,,,,,,,,,,
3628,2018-01-01 00:00:00,,,,,,,,,,,,
3629,2018-01-01 00:00:00,,,,,,Phishing attacks,,,,,,
3630,2018-01-01 00:00:00,,Computers becoming infected with other malware (e.g. viruses or spyware),,Hacking or attempted hacking of online bank accounts,People impersonating your organisation in emails or online,Phishing attacks,,,,,,
3631,2018-01-01 00:00:00,,,,,,,,,,,,
3632,2018-01-01 00:00:00,,,,,,,,,,,,
3633,2018-01-01 00:00:00,,,,,,,,,,,,
3634,2018-01-01 00:00:00,,,,,,Phishing attacks,,,,,,
